customer_id,age,gender,income_annual,employment_years,employment_status,credit_score,num_credit_accounts,num_hard_inquiries,late_payments_2yr,debt_existing,loan_amount,loan_purpose,loan_term_months,interest_rate,loan_grade,home_ownership,state,application_date,defaulted,debt_to_income,monthly_payment,payment_to_income,total_debt_ratio,interest_cost_total,risk_per_year,credit_tier,income_tier,loan_size
FIN-000756,50,Female,137257.0,15,Self-Employed,568.0,1,0,1,40673,70995,Vacation,60,22.11,C,Rent,OH,2020-09-08,0,0.5172,1183.25,0.1034,0.8136,78484.97,0.5,Fair,Upper-Mid,Very Large
FIN-000757,21,Female,134647.0,34,Self-Employed,395.0,11,3,1,36371,72772,Business,72,17.81,A,Own,NC,2020-09-09,0,0.5405,1010.72,0.0901,0.8106,77764.16,0.5,Very Poor,Upper-Mid,Very Large
FIN-000758,21,Female,151855.0,17,Employed,572.0,5,1,2,33057,25830,Debt Consolidation,72,7.57,F,Mortgage,TX,2020-09-09,0,0.1701,358.75,0.0283,0.3878,11731.99,1.0,Fair,Upper-Mid,Large
FIN-000759,28,Male,62666.0,10,Employed,622.0,6,2,6,38456,71116,Education,24,9.64,A,Own,NC,2020-09-09,0,1.1348,2963.17,0.5674,1.7485,13711.16,3.0,Fair,Mid,Very Large
FIN-000760,68,Female,167870.0,22,Employed,432.0,8,3,2,7393,19439,Medical,24,10.14,D,Rent,MI,2020-09-10,0,0.1158,809.96,0.0579,0.1598,3942.23,1.0,Very Poor,Upper-Mid,Large
FIN-000761,62,Female,96303.0,10,Employed,388.0,7,4,0,9868,9715,Business,12,5.41,D,Rent,IL,2020-09-10,1,0.1009,809.58,0.1009,0.2033,525.58,0.0,Very Poor,Mid,Medium
FIN-000762,54,Female,21103.0,28,Employed,304.0,6,6,3,46204,31107,Home Improvement,36,13.41,B,Mortgage,IL,2020-09-10,1,1.4741,864.08,0.4914,3.6635,12514.35,1.5,Very Poor,Low,Very Large
FIN-000763,36,Female,90845.0,26,Unemployed,656.0,2,7,1,40373,48394,Medical,72,18.85,A,Rent,CA,2020-09-11,0,0.5327,672.14,0.0888,0.9771,54733.61,0.5,Good,Mid,Very Large
FIN-000764,47,Female,185011.0,8,Self-Employed,642.0,8,6,5,26420,43665,Home Improvement,48,7.89,A,Rent,PA,2020-09-11,0,0.236,909.69,0.059,0.3788,13780.67,2.5,Fair,Upper-Mid,Very Large
FIN-000765,24,Female,94170.0,34,Unemployed,503.0,8,7,6,44595,37425,Medical,48,8.61,F,Rent,MI,2020-09-11,1,0.3974,779.69,0.0994,0.871,12889.17,3.0,Very Poor,Mid,Very Large
FIN-000766,39,Male,32135.0,8,Employed,770.0,11,7,4,19077,64874,Vacation,12,21.11,D,Own,MI,2020-09-12,1,2.0188,5406.17,2.0188,2.6124,13694.9,2.0,Excellent,Lower-Mid,Very Large
FIN-000767,49,Male,139433.0,17,Self-Employed,763.0,5,5,6,29336,46432,Education,48,8.48,C,Mortgage,MI,2020-09-12,0,0.333,967.33,0.0833,0.5434,15749.73,3.0,Excellent,Upper-Mid,Very Large
FIN-000768,61,Male,117580.0,20,Employed,796.0,3,6,0,12985,48949,Business,24,7.68,B,Mortgage,MI,2020-09-12,0,0.4163,2039.54,0.2082,0.5267,7518.57,0.0,Excellent,Upper-Mid,Very Large
FIN-000769,23,Male,106481.0,0,Employed,362.0,11,2,7,12014,8669,Education,48,27.48,A,Own,NY,2020-09-13,1,0.0814,180.6,0.0204,0.1942,9528.96,3.5,Very Poor,Upper-Mid,Medium
FIN-000770,31,Male,59404.0,26,Self-Employed,538.0,8,0,1,8374,20436,Business,72,4.85,C,Mortgage,MI,2020-09-13,1,0.344,283.83,0.0573,0.485,5946.88,0.5,Very Poor,Lower-Mid,Large
FIN-000771,28,Female,22589.0,28,Self-Employed,839.0,5,0,5,49502,41030,Vacation,48,12.15,F,Own,NY,2020-09-13,1,1.8164,854.79,0.4541,4.0078,19940.58,2.5,Excellent,Low,Very Large
FIN-000772,59,Female,29695.0,18,Employed,497.0,3,2,0,19970,9638,Medical,24,5.32,A,Other,NY,2020-09-14,1,0.3246,401.58,0.1623,0.9971,1025.48,0.0,Very Poor,Low,Medium
FIN-000773,53,Female,25722.0,23,Self-Employed,329.0,9,5,7,22299,73402,Home Improvement,36,24.19,D,Rent,FL,2020-09-14,1,2.8537,2038.94,0.9512,3.7206,53267.83,3.5,Very Poor,Low,Very Large
FIN-000774,28,Male,69874.0,0,Employed,508.0,9,5,3,25977,62000,Medical,72,18.21,A,Rent,NC,2020-09-14,0,0.8873,861.11,0.1479,1.2591,67741.2,1.5,Very Poor,Mid,Very Large
FIN-000776,44,Female,169803.0,12,Employed,356.0,8,4,1,5584,13948,Education,24,18.96,B,Rent,PA,2020-09-15,0,0.0821,581.17,0.0411,0.115,5289.08,0.5,Very Poor,Upper-Mid,Medium
FIN-000777,46,Female,145101.0,29,Employed,732.0,5,0,6,12965,57647,Car,24,7.39,D,Own,GA,2020-09-15,0,0.3973,2401.96,0.1986,0.4866,8520.23,3.0,Very Good,Upper-Mid,Very Large
FIN-000778,46,Female,20645.0,10,Self-Employed,607.0,5,0,4,19233,70723,Debt Consolidation,72,16.15,E,Rent,GA,2020-09-16,1,3.4257,982.26,0.5709,4.3573,68530.59,2.0,Fair,Low,Very Large
FIN-000779,37,Other,52116.0,6,Self-Employed,765.0,5,3,5,20819,62245,Education,60,20.23,C,Own,CA,2020-09-16,0,1.1944,1037.42,0.2389,1.5938,62960.82,2.5,Excellent,Lower-Mid,Very Large
FIN-000780,47,Female,60983.0,34,Employed,406.0,2,1,7,28782,24098,Medical,60,7.99,E,Own,NC,2020-09-16,1,0.3952,401.63,0.079,0.8671,9627.15,3.5,Very Poor,Mid,Large
FIN-000781,49,Female,49402.0,10,Self-Employed,600.0,3,4,7,39172,12408,Medical,48,16.18,B,Own,CA,2020-09-17,0,0.2512,258.5,0.0628,1.0441,8030.46,3.5,Fair,Lower-Mid,Medium
FIN-000782,63,Female,69158.0,20,Retired,345.0,8,3,1,44927,74069,Home Improvement,72,15.25,F,Own,TX,2020-09-17,1,1.071,1028.74,0.1785,1.7206,67773.13,0.5,Very Poor,Mid,Very Large
FIN-000783,59,Male,56469.0,2,Self-Employed,376.0,6,6,7,13499,74676,Debt Consolidation,72,26.02,E,Rent,NC,2020-09-17,1,1.3224,1037.17,0.2204,1.5615,116584.17,3.5,Very Poor,Lower-Mid,Very Large
FIN-000784,29,Female,80576.0,29,Self-Employed,468.0,9,1,0,20311,68982,Business,48,27.9,A,Rent,OH,2020-09-18,0,0.8561,1437.12,0.214,1.1082,76983.91,0.0,Very Poor,Mid,Very Large
FIN-000785,34,Male,33908.0,23,Self-Employed,428.0,7,6,3,22898,57203,Education,60,19.88,B,Mortgage,MI,2020-09-18,1,1.687,953.38,0.3374,2.3623,56859.78,1.5,Very Poor,Lower-Mid,Very Large
FIN-000786,25,Male,80269.0,2,Unemployed,567.0,6,0,7,23824,59617,Vacation,48,24.59,E,Own,CA,2020-09-18,0,0.7427,1242.02,0.1857,1.0395,58639.28,3.5,Fair,Mid,Very Large
FIN-000787,50,Female,62231.0,32,Employed,718.0,11,7,5,14110,11005,Debt Consolidation,36,19.7,A,Mortgage,NY,2020-09-19,0,0.1768,305.69,0.0589,0.4036,6503.96,2.5,Very Good,Mid,Medium
FIN-000788,48,Male,65221.0,21,Self-Employed,460.0,4,1,0,47707,76406,Debt Consolidation,36,25.09,C,Rent,CA,2020-09-19,0,1.1715,2122.39,0.3905,1.903,57510.8,0.0,Very Poor,Mid,Very Large
FIN-000789,65,Female,163787.0,30,Employed,357.0,7,0,0,22976,74440,Education,12,14.68,D,Mortgage,IL,2020-09-19,0,0.4545,6203.33,0.4545,0.5948,10927.79,0.0,Very Poor,Upper-Mid,Very Large
FIN-000790,57,Female,58398.0,11,Employed,683.0,4,5,2,5825,53235,Home Improvement,60,18.79,A,Other,FL,2020-09-20,0,0.9116,887.25,0.1823,1.0113,50014.28,1.0,Good,Lower-Mid,Very Large
FIN-000791,28,Female,82372.0,13,Employed,809.0,7,3,0,3488,16973,Business,36,24.36,D,Own,GA,2020-09-20,0,0.2061,471.47,0.0687,0.2484,12403.87,0.0,Excellent,Mid,Large
FIN-000792,35,Male,55324.0,11,Employed,729.0,5,7,6,1895,51976,Home Improvement,12,26.08,B,Other,NC,2020-09-20,0,0.9395,4331.33,0.9395,0.9737,13555.34,3.0,Very Good,Lower-Mid,Very Large
FIN-000793,48,Female,170410.0,26,Employed,639.0,2,0,5,2908,72797,Vacation,24,5.08,B,Own,FL,2020-09-21,0,0.4272,3033.21,0.2136,0.4443,7396.18,2.5,Fair,Upper-Mid,Very Large
FIN-000794,56,Female,158459.0,12,Retired,325.0,7,1,3,1411,63866,Home Improvement,72,6.94,C,Mortgage,NY,2020-09-21,0,0.403,887.03,0.0672,0.4119,26593.8,1.5,Very Poor,Upper-Mid,Very Large
FIN-000795,53,Female,177247.0,23,Employed,671.0,8,3,4,5457,22804,Car,36,26.38,C,Mortgage,FL,2020-09-21,0,0.1287,633.44,0.0429,0.1594,18047.09,2.0,Good,Upper-Mid,Large
FIN-000797,32,Male,147799.0,7,Employed,830.0,11,1,0,42903,52276,Car,48,27.77,C,Own,PA,2020-09-22,0,0.3537,1089.08,0.0884,0.644,58068.18,0.0,Excellent,Upper-Mid,Very Large
FIN-000798,27,Female,150920.0,14,Employed,566.0,2,2,5,38216,29680,Home Improvement,72,23.13,B,Rent,CA,2020-09-22,0,0.1967,412.22,0.0328,0.4499,41189.9,2.5,Fair,Upper-Mid,Large
FIN-000799,65,Female,188501.0,6,Employed,731.0,6,0,6,27694,65967,Business,12,23.73,C,Own,TX,2020-09-23,0,0.35,5497.25,0.35,0.4969,15653.97,3.0,Very Good,Upper-Mid,Very Large
FIN-000801,27,Male,23801.0,15,Unemployed,638.0,5,1,6,22676,44553,Debt Consolidation,48,10.55,E,Own,NY,2020-09-23,1,1.8719,928.19,0.468,2.8246,18801.37,3.0,Fair,Low,Very Large
FIN-000802,61,Female,158485.0,23,Employed,439.0,1,6,1,41309,13884,Education,48,18.56,D,Mortgage,FL,2020-09-24,1,0.0876,289.25,0.0219,0.3483,10307.48,0.5,Very Poor,Upper-Mid,Medium
FIN-000803,21,Male,130375.0,6,Employed,366.0,6,5,2,14658,73574,Medical,12,25.16,C,Own,CA,2020-09-24,1,0.5643,6131.17,0.5643,0.6768,18511.22,1.0,Very Poor,Upper-Mid,Very Large
FIN-000804,44,Female,37665.0,27,Employed,829.0,11,0,3,23392,65313,Debt Consolidation,12,21.55,B,Other,NY,2020-09-24,0,1.7341,5442.75,1.7341,2.3551,14074.95,1.5,Excellent,Lower-Mid,Very Large
FIN-000805,65,Male,116636.0,1,Employed,668.0,8,4,1,17527,37961,Education,36,15.6,E,Own,CA,2020-09-25,0,0.3255,1054.47,0.1085,0.4757,17765.75,0.5,Good,Upper-Mid,Very Large
FIN-000806,39,Female,129391.0,33,Employed,560.0,2,5,7,29676,36562,Home Improvement,48,22.2,D,Mortgage,MI,2020-09-25,0,0.2826,761.71,0.0706,0.5119,32467.06,3.5,Fair,Upper-Mid,Very Large
FIN-000807,52,Female,28187.0,2,Employed,502.0,1,5,3,16781,31065,Car,60,20.72,A,Mortgage,IL,2020-09-25,1,1.1021,517.75,0.2204,1.6974,32183.34,1.5,Very Poor,Low,Very Large
FIN-000808,50,Female,84989.0,0,Employed,709.0,9,5,1,645,37084,Education,12,25.96,C,Rent,CA,2020-09-26,0,0.4363,3090.33,0.4363,0.4439,9627.01,0.5,Very Good,Mid,Very Large
FIN-000809,21,Female,45784.0,30,Unemployed,379.0,2,0,4,31940,56038,Vacation,60,10.69,C,Own,NC,2020-09-26,1,1.224,933.97,0.2448,1.9216,29952.31,2.0,Very Poor,Lower-Mid,Very Large
FIN-000810,52,Female,69454.0,22,Employed,412.0,8,5,3,12700,25957,Business,60,7.3,A,Rent,OH,2020-09-26,1,0.3737,432.62,0.0747,0.5566,9474.3,1.5,Very Poor,Mid,Large
FIN-000811,40,Female,164877.0,19,Self-Employed,436.0,5,5,1,23990,73116,Medical,48,15.55,C,Mortgage,GA,2020-09-27,1,0.4435,1523.25,0.1109,0.589,45478.15,0.5,Very Poor,Upper-Mid,Very Large
FIN-000812,41,Female,61715.0,15,Employed,488.0,2,3,7,20516,67278,Home Improvement,36,12.99,A,Mortgage,NC,2020-09-27,1,1.0901,1868.83,0.3634,1.4226,26218.24,3.5,Very Poor,Mid,Very Large
FIN-000813,39,Female,73411.0,31,Unemployed,576.0,5,0,6,18618,37454,Vacation,60,27.41,D,Own,MI,2020-09-27,0,0.5102,624.23,0.102,0.7638,51330.71,3.0,Fair,Mid,Very Large
FIN-000814,50,Male,140451.0,16,Employed,402.0,9,5,7,10964,58796,Medical,36,4.68,B,Mortgage,GA,2020-09-28,1,0.4186,1633.22,0.1395,0.4967,8254.96,3.5,Very Poor,Upper-Mid,Very Large
FIN-000816,52,Male,93111.0,3,Employed,472.0,3,4,7,31190,71411,Business,48,26.94,A,Own,OH,2020-09-28,1,0.7669,1487.73,0.1917,1.1019,76952.49,3.5,Very Poor,Mid,Very Large
FIN-000817,50,Female,127729.0,34,Retired,630.0,8,5,2,1962,65069,Car,24,5.7,C,Own,OH,2020-09-29,0,0.5094,2711.21,0.2547,0.5248,7417.87,1.0,Fair,Upper-Mid,Very Large
FIN-000818,43,Male,48093.0,22,Self-Employed,490.0,1,1,3,49961,71732,Medical,48,25.4,A,Rent,OH,2020-09-29,0,1.4915,1494.42,0.3729,2.5304,72879.71,1.5,Very Poor,Lower-Mid,Very Large
FIN-000819,47,Male,94625.0,14,Employed,524.0,9,7,5,39241,56861,Business,24,15.56,E,Own,GA,2020-09-29,1,0.6009,2369.21,0.3005,1.0156,17695.14,2.5,Very Poor,Mid,Very Large
FIN-000820,57,Male,42474.0,12,Retired,622.0,9,7,3,40251,54487,Education,72,22.5,A,Own,FL,2020-09-30,0,1.2828,756.76,0.2138,2.2305,73557.45,1.5,Fair,Lower-Mid,Very Large
FIN-000821,46,Male,28154.0,13,Employed,807.0,4,0,1,4415,46184,Business,12,6.36,D,Mortgage,PA,2020-09-30,0,1.6404,3848.67,1.6404,1.7972,2937.3,0.5,Excellent,Low,Very Large
FIN-000822,23,Male,173136.0,13,Self-Employed,847.0,8,7,7,48616,28398,Business,36,26.95,C,Own,TX,2020-09-30,0,0.164,788.83,0.0547,0.4448,22959.78,3.5,Excellent,Upper-Mid,Large
FIN-000823,51,Female,180470.0,4,Unemployed,433.0,11,3,7,31545,33517,Education,12,18.78,E,Mortgage,OH,2020-10-01,1,0.1857,2793.08,0.1857,0.3605,6294.49,3.5,Very Poor,Upper-Mid,Very Large
FIN-000824,22,Female,121666.0,21,Employed,336.0,11,4,3,8705,71783,Home Improvement,48,25.62,B,Mortgage,NC,2020-10-01,0,0.59,1495.48,0.1475,0.6615,73563.22,1.5,Very Poor,Upper-Mid,Very Large
FIN-000825,30,Male,194941.0,27,Employed,392.0,3,2,4,29766,29564,Car,24,20.31,A,Mortgage,IL,2020-10-01,1,0.1517,1231.83,0.0758,0.3043,12008.9,2.0,Very Poor,Upper-Mid,Large
FIN-000827,39,Female,79671.0,28,Self-Employed,482.0,10,1,2,32119,25973,Debt Consolidation,24,8.55,D,Own,TX,2020-10-02,0,0.326,1082.21,0.163,0.7291,4441.38,1.0,Very Poor,Mid,Large
FIN-000828,51,Male,136700.0,34,Unemployed,758.0,10,7,5,28671,5310,Vacation,48,8.68,B,Mortgage,OH,2020-10-02,0,0.0388,110.62,0.0097,0.2486,1843.63,2.5,Excellent,Upper-Mid,Medium
FIN-000829,49,Female,45391.0,19,Self-Employed,708.0,8,1,6,21203,22988,Debt Consolidation,48,15.61,A,Other,TX,2020-10-03,0,0.5064,478.92,0.1266,0.9736,14353.71,3.0,Very Good,Lower-Mid,Large
FIN-000830,45,Male,179894.0,34,Employed,506.0,11,7,1,16391,27043,Education,12,24.96,B,Mortgage,TX,2020-10-03,1,0.1503,2253.58,0.1503,0.2414,6749.93,0.5,Very Poor,Upper-Mid,Large
FIN-000831,52,Female,134059.0,34,Unemployed,544.0,9,4,6,26579,58134,Business,60,7.21,B,Rent,NC,2020-10-03,1,0.4336,968.9,0.0867,0.6319,20957.31,3.0,Very Poor,Upper-Mid,Very Large
FIN-000832,37,Male,57872.0,19,Retired,632.0,8,0,6,12451,60326,Medical,24,27.96,B,Rent,TX,2020-10-04,0,1.0424,2513.58,0.5212,1.2576,33734.3,3.0,Fair,Lower-Mid,Very Large
FIN-000833,65,Male,95048.0,1,Employed,824.0,9,0,7,24516,22381,Business,48,25.08,C,Rent,MI,2020-10-04,0,0.2355,466.27,0.0589,0.4934,22452.62,3.5,Excellent,Mid,Large
FIN-000834,69,Female,180412.0,17,Employed,593.0,4,5,3,45836,38264,Business,12,13.73,D,Rent,NY,2020-10-04,0,0.2121,3188.67,0.2121,0.4662,5253.65,1.5,Fair,Upper-Mid,Very Large
FIN-000835,43,Male,101605.0,29,Employed,572.0,10,7,3,31077,27069,Medical,60,10.45,F,Own,NY,2020-10-05,0,0.2664,451.15,0.0533,0.5723,14143.55,1.5,Fair,Upper-Mid,Large
FIN-000836,38,Other,134610.0,28,Unemployed,678.0,1,7,3,10320,47964,Home Improvement,36,26.17,A,Mortgage,TX,2020-10-05,0,0.3563,1332.33,0.1188,0.433,37656.54,1.5,Good,Upper-Mid,Very Large
FIN-000837,31,Female,134559.0,21,Employed,325.0,7,5,7,45976,71734,Car,48,7.4,C,Rent,MI,2020-10-05,1,0.5331,1494.46,0.1333,0.8748,21233.26,3.5,Very Poor,Upper-Mid,Very Large
FIN-000838,40,Female,155574.0,28,Unemployed,843.0,11,0,2,19330,10910,Education,60,12.66,B,Mortgage,NY,2020-10-06,0,0.0701,181.83,0.014,0.1944,6906.03,1.0,Excellent,Upper-Mid,Medium
FIN-000839,33,Other,117772.0,9,Retired,390.0,10,6,5,22120,76020,Medical,36,6.47,B,Own,NC,2020-10-06,1,0.6455,2111.67,0.2152,0.8333,14755.48,2.5,Very Poor,Upper-Mid,Very Large
FIN-000840,44,Male,68020.0,19,Employed,775.0,4,7,0,34612,51165,Debt Consolidation,72,26.91,C,Mortgage,NY,2020-10-06,0,0.7522,710.62,0.1254,1.2611,82611.01,0.0,Excellent,Mid,Very Large
FIN-000841,63,Female,109543.0,15,Employed,487.0,1,7,4,48025,71112,Education,36,19.01,D,Mortgage,IL,2020-10-07,1,0.6492,1975.33,0.2164,1.0876,40555.17,2.0,Very Poor,Upper-Mid,Very Large
FIN-000842,40,Male,40971.0,5,Employed,494.0,3,5,5,31790,37821,Home Improvement,12,12.4,F,Rent,OH,2020-10-07,1,0.9231,3151.75,0.9231,1.699,4689.8,2.5,Very Poor,Lower-Mid,Very Large
FIN-000843,62,Female,26037.0,16,Employed,833.0,7,6,4,40327,49392,Education,24,10.97,D,Mortgage,CA,2020-10-07,1,1.897,2058.0,0.9485,3.4458,10836.6,2.0,Excellent,Low,Very Large
FIN-000844,48,Female,127596.0,5,Employed,384.0,11,0,6,22070,53603,Medical,48,14.94,A,Rent,CA,2020-10-08,1,0.4201,1116.73,0.105,0.5931,32033.15,3.0,Very Poor,Upper-Mid,Very Large
FIN-000845,55,Male,178433.0,21,Self-Employed,376.0,3,7,5,19449,37996,Vacation,60,6.65,B,Mortgage,MI,2020-10-08,1,0.2129,633.27,0.0426,0.3219,12633.67,2.5,Very Poor,Upper-Mid,Very Large
FIN-000846,41,Male,34466.0,17,Employed,629.0,1,1,1,9294,71520,Home Improvement,72,25.4,D,Own,TX,2020-10-08,0,2.0751,993.33,0.3458,2.3447,108996.48,0.5,Fair,Lower-Mid,Very Large
FIN-000847,26,Female,29627.0,31,Retired,682.0,7,2,0,32256,30044,Business,72,16.51,C,Own,CA,2020-10-09,0,1.0141,417.28,0.169,2.1028,29761.59,0.0,Good,Low,Very Large
FIN-000848,27,Female,172665.0,27,Employed,732.0,8,1,0,33447,47809,Debt Consolidation,36,21.54,B,Mortgage,CA,2020-10-09,0,0.2769,1328.03,0.0923,0.4706,30894.18,0.0,Very Good,Upper-Mid,Very Large
FIN-000849,49,Female,71697.0,9,Employed,676.0,5,6,2,7190,38299,Debt Consolidation,72,9.99,C,Own,MI,2020-10-09,0,0.5342,531.93,0.089,0.6345,22956.42,1.0,Good,Mid,Very Large
FIN-000850,43,Female,43149.0,21,Unemployed,640.0,6,5,7,38115,67647,Medical,24,16.34,E,Own,FL,2020-10-10,0,1.5678,2818.62,0.7839,2.4511,22107.04,3.5,Fair,Lower-Mid,Very Large
FIN-000851,25,Male,36737.0,27,Employed,476.0,3,2,5,45493,78564,Home Improvement,36,9.46,D,Mortgage,MI,2020-10-10,1,2.1386,2182.33,0.7128,3.3769,22296.46,2.5,Very Poor,Lower-Mid,Very Large
FIN-000852,42,Female,87854.0,14,Employed,725.0,5,7,3,11561,37857,Debt Consolidation,48,23.68,C,Rent,NY,2020-10-10,0,0.4309,788.69,0.1077,0.5625,35858.15,1.5,Very Good,Mid,Very Large
FIN-000853,29,Female,196559.0,28,Self-Employed,723.0,3,2,0,20431,43503,Home Improvement,48,22.72,F,Own,CA,2020-10-11,0,0.2213,906.31,0.0553,0.3253,39535.53,0.0,Very Good,Upper-Mid,Very Large
FIN-000854,52,Male,45314.0,6,Unemployed,473.0,2,0,5,29617,70217,Education,72,7.98,D,Mortgage,NY,2020-10-11,1,1.5496,975.24,0.2583,2.2032,33619.9,2.5,Very Poor,Lower-Mid,Very Large
FIN-000855,30,Male,55287.0,33,Employed,705.0,7,3,3,13571,30982,Vacation,12,6.25,A,Rent,CA,2020-10-11,0,0.5604,2581.83,0.5604,0.8058,1936.38,1.5,Very Good,Lower-Mid,Very Large
FIN-000856,66,Female,181523.0,31,Employed,381.0,10,4,2,43783,71828,Car,48,23.87,A,Mortgage,NY,2020-10-12,0,0.3957,1496.42,0.0989,0.6369,68581.37,1.0,Very Poor,Upper-Mid,Very Large
FIN-000857,63,Female,90963.0,1,Retired,320.0,11,3,6,31395,58262,Car,48,7.08,C,Mortgage,FL,2020-10-12,1,0.6405,1213.79,0.1601,0.9856,16499.8,3.0,Very Poor,Mid,Very Large
FIN-000858,69,Male,188443.0,25,Employed,697.0,7,2,6,9,28880,Car,48,17.39,B,Rent,GA,2020-10-12,0,0.1533,601.67,0.0383,0.1533,20088.93,3.0,Good,Upper-Mid,Large
FIN-000859,48,Female,175702.0,10,Employed,629.0,8,3,5,48755,12559,Debt Consolidation,24,17.06,D,Rent,NY,2020-10-13,0,0.0715,523.29,0.0357,0.349,4285.13,2.5,Fair,Upper-Mid,Medium
FIN-000860,31,Female,53667.0,24,Self-Employed,524.0,1,5,5,45213,41549,Medical,60,9.27,E,Rent,NY,2020-10-13,1,0.7742,692.48,0.1548,1.6167,19257.96,2.5,Very Poor,Lower-Mid,Very Large
FIN-000861,27,Other,112214.0,18,Employed,701.0,2,2,1,15203,40159,Car,60,18.4,B,Mortgage,NC,2020-10-13,0,0.3579,669.32,0.0716,0.4934,36946.28,0.5,Very Good,Upper-Mid,Very Large
FIN-000862,50,Male,45099.0,19,Employed,737.0,2,1,5,43791,55370,Business,72,16.31,D,Other,NC,2020-10-14,0,1.2277,769.03,0.2046,2.1987,54185.08,2.5,Very Good,Lower-Mid,Very Large
FIN-000863,63,Female,117170.0,32,Employed,571.0,3,5,1,5321,64289,Vacation,48,16.47,C,Own,PA,2020-10-14,0,0.5487,1339.35,0.1372,0.5941,42353.59,0.5,Fair,Upper-Mid,Very Large
FIN-000864,65,Male,97604.0,16,Unemployed,579.0,7,1,3,10378,7252,Medical,60,12.95,B,Other,MI,2020-10-14,0,0.0743,120.87,0.0149,0.1806,4695.67,1.5,Fair,Mid,Medium
FIN-000865,58,Female,102635.0,29,Unemployed,522.0,7,5,7,48847,14866,Vacation,72,24.2,D,Rent,FL,2020-10-15,1,0.1448,206.47,0.0241,0.6208,21585.43,3.5,Very Poor,Upper-Mid,Medium
FIN-000866,54,Male,189170.0,17,Employed,808.0,7,0,6,7506,42997,Car,48,6.48,C,Mortgage,MI,2020-10-15,0,0.2273,895.77,0.0568,0.267,11144.82,3.0,Excellent,Upper-Mid,Very Large
FIN-000867,66,Female,178945.0,31,Employed,641.0,1,6,7,10219,12553,Education,60,14.81,C,Mortgage,IL,2020-10-15,0,0.0702,209.22,0.014,0.1273,9295.5,3.5,Fair,Upper-Mid,Medium
FIN-000868,48,Male,174630.0,3,Self-Employed,341.0,2,5,3,29955,37831,Vacation,60,10.61,A,Rent,NC,2020-10-16,1,0.2166,630.52,0.0433,0.3882,20069.35,1.5,Very Poor,Upper-Mid,Very Large
FIN-000869,52,Female,50518.0,31,Employed,475.0,8,4,6,34224,72323,Car,72,24.44,C,Mortgage,CA,2020-10-16,1,1.4316,1004.49,0.2386,2.1091,106054.45,3.0,Very Poor,Lower-Mid,Very Large
FIN-000870,36,Male,72763.0,18,Employed,544.0,9,7,6,32811,49810,Medical,36,9.79,B,Mortgage,OH,2020-10-16,1,0.6846,1383.61,0.2282,1.1355,14629.2,3.0,Very Poor,Mid,Very Large
FIN-000871,59,Male,79172.0,2,Employed,552.0,10,1,0,40094,63719,Debt Consolidation,72,22.53,C,Rent,OH,2020-10-17,0,0.8048,884.99,0.1341,1.3112,86135.34,0.0,Fair,Mid,Very Large
FIN-000872,21,Male,154822.0,27,Employed,573.0,7,5,2,28769,16726,Vacation,24,18.87,B,Own,MI,2020-10-17,0,0.108,696.92,0.054,0.2939,6312.39,1.0,Fair,Upper-Mid,Large
FIN-000873,54,Male,162953.0,5,Employed,633.0,1,4,7,10086,74451,Business,36,25.06,C,Rent,CA,2020-10-17,0,0.4569,2068.08,0.1523,0.5188,55972.26,3.5,Fair,Upper-Mid,Very Large
FIN-000874,61,Female,170678.0,16,Employed,310.0,4,7,1,28357,52423,Education,36,18.45,A,Rent,CA,2020-10-18,0,0.3071,1456.19,0.1024,0.4733,29016.13,0.5,Very Poor,Upper-Mid,Very Large
FIN-000875,43,Male,36819.0,4,Employed,451.0,10,7,6,40544,5092,Medical,60,17.58,A,Rent,NC,2020-10-18,1,0.1383,84.87,0.0277,1.2395,4475.87,3.0,Very Poor,Lower-Mid,Medium
FIN-000876,40,Male,112013.0,18,Self-Employed,488.0,8,0,0,26862,34995,Home Improvement,12,23.33,A,Own,OH,2020-10-18,0,0.3124,2916.25,0.3124,0.5522,8164.33,0.0,Very Poor,Upper-Mid,Very Large
FIN-000877,38,Male,179827.0,34,Employed,510.0,5,5,7,18955,67957,Car,12,17.72,D,Own,FL,2020-10-19,1,0.3779,5663.08,0.3779,0.4833,12041.98,3.5,Very Poor,Upper-Mid,Very Large
FIN-000878,38,Female,45811.0,21,Self-Employed,396.0,1,6,4,47660,6677,Education,24,24.35,A,Rent,NC,2020-10-19,1,0.1458,278.21,0.0729,1.1861,3251.7,2.0,Very Poor,Lower-Mid,Medium
FIN-000879,62,Male,57697.0,23,Employed,638.0,7,4,0,8200,26892,Debt Consolidation,48,5.66,D,Own,IL,2020-10-19,0,0.4661,560.25,0.1165,0.6082,6088.35,0.0,Fair,Lower-Mid,Large
FIN-000880,60,Male,81196.0,9,Employed,346.0,6,6,3,5632,27114,Vacation,60,16.14,A,Rent,NY,2020-10-20,0,0.3339,451.9,0.0668,0.4033,21881.0,1.5,Very Poor,Mid,Large
FIN-000882,28,Female,169416.0,27,Employed,374.0,4,1,7,34630,32057,Vacation,36,24.44,D,Own,NC,2020-10-20,1,0.1892,890.47,0.0631,0.3936,23504.19,3.5,Very Poor,Upper-Mid,Very Large
